"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722012524765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012525672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012526915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012528211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012529157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012530382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012531441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012532301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012533335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012534111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012535231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012536010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012537086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012537819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012538940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012540184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012541390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012542541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012543471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012544329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012545278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012546138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012547079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012548027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012549017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012549837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012550958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012551732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012553064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012554012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012556930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012558194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012559181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012560261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012561208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012563317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012564164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012565093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012565968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012566904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012567824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
