"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722011067384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011068180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011069195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011070023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011071004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011071833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011072855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011073675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011074841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011075657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011076820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011077855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011079241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
